brandId,tagIds
2466,"[89, 242, 9, 5]"
2469,"[26, 100, 9, 2, 12]"
2471,"[145, 71, 26, 27, 2, 12, 100, 131, 63]"
2473,"[152, 137]"
2474,[]
2475,"[160, 9]"
2476,[188]
2477,"[241, 22, 38, 100, 17, 3]"
2478,[]
2480,[205]
2484,"[45, 20, 36, 2, 12, 5]"
2487,[]
2491,[]
2493,"[110, 235]"
2497,[34]
2498,"[21, 5, 3]"
2500,"[12, 2, 3, 5, 126, 148, 146, 52, 7, 42, 23, 6, 36, 80, 34, 93, 24, 137, 9, 197]"
2501,"[32, 5, 12, 75, 6, 20, 113, 97, 30, 33, 239]"
2502,[]
2503,"[6, 242, 36, 34, 5, 12]"
2504,"[71, 9, 217, 80, 6, 3, 2, 5, 12, 20, 26, 17, 100, 150, 30, 109, 184, 48]"
2506,[]
2508,[3]
2510,[]
2511,"[185, 98, 12]"
2512,"[73, 138, 20, 17, 22, 3, 100, 6, 12, 2]"
2513,"[45, 3, 5, 204, 65, 17, 100, 26, 12, 240, 6, 2, 20, 48, 178, 23, 42, 241, 7, 86]"
2514,"[117, 139, 118, 16]"
2516,[]
2517,[]
2519,"[80, 9, 3]"
2520,[]
2521,[]
2524,"[88, 113]"
2526,[34]
2530,[]
2532,"[3, 5, 7, 21, 23, 2, 80, 42, 12, 9, 65, 100, 27, 131, 6, 242, 20, 209, 43, 182]"
2533,[]
2535,[69]
2537,[]
2538,"[152, 42, 12, 110, 2, 90]"
2539,[]
2540,"[77, 78, 88, 36, 113, 32, 38, 3, 7, 12]"
2542,"[80, 113, 22, 100, 17, 2]"
2544,"[51, 3]"
2545,"[80, 3]"
2546,[224]
2547,"[21, 12]"
2548,"[209, 29, 174, 199, 224]"
2549,"[166, 146]"
2550,"[152, 106, 2, 12]"
2556,[]
2558,"[148, 98, 113, 100, 3, 5]"
2559,"[34, 19, 12, 171, 197, 5, 72]"
2560,"[106, 197, 34, 152, 80, 98, 171, 176, 182, 12, 238, 149, 226, 148]"
2562,"[238, 119, 121, 175, 217]"
2563,[]
2564,"[65, 22, 100, 5, 7, 3, 12]"
2565,"[241, 126, 36, 6, 5, 7]"
2566,"[97, 80, 17, 12, 5, 6, 48, 2, 100, 32, 24, 9, 241, 172, 38, 7, 20, 26, 67, 131]"
2567,"[32, 7, 9, 12]"
2568,"[22, 17, 2, 5]"
2570,"[182, 140, 113, 242, 126, 3, 7, 12]"
2571,[199]
2572,[42]
2573,[3]
2574,"[34, 106]"
2577,"[211, 20, 84, 44, 209]"
2579,[145]
2580,[]
2581,"[93, 6, 2, 80, 42, 63, 226, 5, 174, 20, 26, 105, 7, 48, 121, 12, 73, 44, 239]"
2584,"[3, 7, 5, 23, 19, 95, 75, 6, 160, 36, 184, 30, 12, 48, 40, 20, 100, 77, 188, 24]"
2585,[2]
2587,[159]
2589,"[217, 119, 229, 80, 202]"
2590,"[152, 176, 241, 40, 25, 2, 7, 17, 3, 5]"
2591,[27]
2592,"[171, 20, 3, 5, 7]"
2593,"[80, 229, 72, 2, 119, 12, 17, 100, 149, 7, 5, 77, 148, 3, 131, 45, 95, 225, 48, 9]"
2594,[3]
2599,"[27, 119, 63, 93, 209, 2, 51, 65, 109, 172, 199]"
2600,"[196, 34, 12]"
2601,"[24, 2, 12, 67, 26, 71, 17, 9, 30, 52, 235, 40, 131, 95]"
2602,"[80, 2, 6, 12, 5, 100, 17, 48, 20, 121, 7, 24, 45, 126, 93, 67, 77, 23, 26, 145]"
2604,"[36, 2, 5]"
2605,[]
2606,"[235, 98, 113, 5]"
2608,"[77, 25, 7]"
2609,"[6, 26, 5, 17, 2, 128, 213, 12, 159, 147, 146, 67, 32, 34, 154]"
2610,[]
2612,[]
2613,"[2, 3, 7, 65, 5]"
2614,[172]
2618,"[186, 52, 72, 21, 34, 17, 5, 3, 12]"
2619,"[213, 48, 20, 5]"
2620,[]
2621,"[80, 72, 2, 147, 173, 229, 119, 225, 104, 137, 204, 187, 63]"
2622,"[212, 240, 128, 193, 139, 187, 2, 90, 199]"
2629,"[27, 151, 24, 5, 61, 3, 2, 19, 7, 113, 88, 235]"
2630,"[224, 34, 2, 3]"
2631,"[45, 25, 5, 3]"
2632,"[32, 36, 17, 6, 5, 9, 7, 3]"
2634,[]
2635,[6]
2641,"[25, 17]"
2642,[51]
2643,"[197, 98, 3, 21, 242, 7, 23, 100, 34, 12]"
2646,[3]
2647,"[2, 5, 52, 7, 12, 3, 80, 100, 32, 48, 126, 6, 23, 148, 43, 40, 65, 17, 152, 24]"
2649,"[34, 5, 7]"
2651,[166]
2652,[]
2653,[12]
2656,"[2, 12, 69, 34, 172, 89, 20, 199, 119, 5, 211, 6, 226, 42, 45, 184, 123, 182]"
2658,[]
2659,[]
2661,"[80, 63, 72, 229, 2, 119, 238, 230, 12, 225, 121]"
2663,"[119, 80, 238, 131]"
2665,"[165, 100, 44, 75, 48, 24, 5, 19, 226, 12, 187, 2]"
2666,[12]
2667,"[160, 113, 21, 5, 12, 7, 3]"
2668,[110]
2674,"[80, 43, 3, 72, 2, 229, 23, 5, 173, 36, 209, 205, 12, 223, 222, 149, 24, 65, 25, 95]"
2676,"[2, 139, 36, 72, 118, 88, 5]"
2678,"[43, 171, 2, 9, 36, 5, 17, 3, 12]"
2679,"[159, 5, 222, 118, 88, 137, 199]"
2681,"[3, 7, 5, 77, 12, 65, 126, 80, 222, 2, 209, 100, 23, 95, 36, 9, 119, 21, 43, 48]"
2682,"[6, 12]"
2683,"[80, 3, 7, 149, 72, 34, 241, 5, 21, 106, 2, 12, 225, 23, 22, 176, 100, 147, 6, 131]"
2684,"[43, 186, 165, 88, 5, 235, 90, 131]"
2685,"[32, 5, 7]"
2686,[]
2687,"[7, 3]"
2689,[]
2690,"[118, 145, 152, 110, 71, 5, 44]"
2692,"[159, 128, 139, 29, 118, 34, 152, 12, 176, 84, 25, 186, 137, 86, 149, 36, 5, 2, 123, 24]"
2693,[7]
2695,[65]
2696,"[169, 131, 19, 126, 36, 7, 3, 12]"
2699,[]
2701,[]
2704,[5]
2707,[186]
2708,[27]
2709,[113]
2711,"[88, 67, 23, 36, 7, 17, 12, 5, 3]"
2713,"[19, 94, 113, 48, 26, 7, 5]"
2716,"[145, 40]"
2719,"[71, 202, 42, 38, 242, 131, 30, 2, 7]"
2723,[]
2724,"[2, 45, 6, 12, 72, 63, 226, 119, 67, 109, 17, 23, 5, 100, 151, 147, 52, 80, 20, 9]"
2725,"[36, 100, 7, 3]"
2726,"[63, 148, 94, 126, 21, 9, 3, 5, 7, 12]"
2727,"[187, 148, 26, 12, 5, 3]"
2730,[]
2731,"[110, 50, 69, 72, 22, 21, 2, 3, 12]"
2732,"[2, 5, 72, 48, 6, 12, 80, 17, 9, 34, 121, 23, 63, 7, 182, 42, 100, 56, 106, 126]"
2734,"[126, 23, 5, 7, 12]"
2738,"[27, 3, 5, 6, 80, 2, 17, 100, 12, 48, 19, 69, 9, 159, 30, 38, 36, 23, 20, 146]"
2743,"[27, 2, 5]"
2744,[]
2745,"[169, 83, 27, 94, 65, 7, 2, 5, 3, 12]"
2747,"[3, 187, 193, 23, 61, 169, 118, 73, 5, 48]"
2748,"[205, 211, 185, 235, 48]"
2749,"[6, 228, 73]"
2751,"[32, 21, 6, 2, 7]"
2753,"[90, 98, 2, 9, 7]"
2755,"[2, 80, 63, 27, 45, 173, 5, 12, 67, 6, 17, 100, 34, 90, 226, 52, 213, 23, 42, 93]"
2756,"[25, 17, 9, 12, 3]"
2757,"[17, 65, 3, 12, 7]"
2758,"[36, 51, 3]"
2760,[]
2762,"[5, 34, 12, 67, 73, 2, 19, 6, 9, 36, 80, 17, 100, 38, 20, 7, 56, 3, 26, 149]"
2763,[205]
2764,"[9, 7, 106]"
2765,"[45, 2, 80, 63, 12, 205, 27, 165, 24, 109, 29, 5, 146, 196, 67, 204, 150, 235, 217, 154]"
2766,"[93, 48, 204, 3, 65, 187, 182]"
2767,[230]
2769,"[48, 224]"
2770,"[45, 80, 6, 48, 2, 147, 100, 12, 17, 241, 67, 63, 119, 27, 225, 7, 5, 26, 20, 9]"
2771,"[202, 171, 40, 21, 38, 25, 34, 2, 7, 12]"
2775,[]
2776,"[36, 5]"
2778,"[171, 80]"
2779,"[80, 63, 211, 2, 72, 109, 226, 119, 137, 52, 12, 229, 27, 128, 217]"
2780,"[159, 139, 174, 118, 36, 34, 12, 140, 29, 77, 110, 19, 5, 43, 172, 128]"
2781,[]
2782,"[16, 48, 40, 30, 5, 7, 3, 12, 2]"
2786,[117]
2787,"[145, 71, 32, 24, 65, 38, 7, 5, 12]"
2790,"[40, 9]"
2791,[]
2792,[]
2793,"[2, 12, 9, 7]"
2795,"[170, 3, 7, 5, 2, 126, 12, 199]"
2796,"[80, 63]"
2797,"[148, 6, 5, 7]"
2799,"[193, 139]"
2800,"[159, 73, 7]"
2804,[]
2806,[]
2807,"[43, 51, 72, 229, 95, 149, 12, 213, 119, 104, 5, 26, 173, 106, 36, 204, 169, 2, 77, 17]"
2808,[]
2809,"[22, 2]"
2810,"[83, 38, 65, 23, 34, 7, 3, 9]"
2811,"[2, 12, 5, 80, 6, 150, 7, 27, 34, 3]"
2812,"[176, 152, 12]"
2813,"[226, 2, 89, 72, 5, 63, 6, 12, 121, 69, 9, 44, 100, 80, 17, 109, 38, 45, 34, 95]"
2816,"[21, 36, 9, 7]"
2817,[5]
2818,"[21, 17]"
2821,[]
2825,"[159, 2, 43, 151, 137, 146, 19, 90, 5, 34, 36, 209, 199, 80, 105, 149, 226, 172, 44]"
2828,"[3, 7, 2, 152, 12, 100, 126, 36, 5]"
2829,[]
2830,"[26, 175, 6, 48, 145, 45, 154]"
2832,"[186, 30, 7, 2]"
2833,[]
2835,[80]
2836,[]
2840,"[24, 7, 3]"
2841,"[213, 72, 119, 173, 63, 94, 48, 34, 19]"
2845,[]
2847,"[88, 22, 7]"
2849,"[88, 25]"
2850,[]
2851,[226]
2854,"[3, 7, 12, 184, 48, 2, 22, 45, 6, 5, 80, 113, 21, 126, 25, 95]"
2857,"[17, 3]"
2860,"[5, 48, 6, 42, 80, 12, 2, 26, 100, 69, 32, 3, 7, 72, 65, 17, 20, 40, 173, 9]"
2861,[]
2862,"[2, 3]"
2867,[]
2870,[]
2871,"[43, 71]"
2872,[]
2877,[]
2879,"[65, 165, 131]"
2880,"[7, 3]"
2881,"[187, 171, 242, 56, 80, 6, 26, 25, 100, 12]"
2884,"[241, 171, 113, 30, 3, 21, 9, 25, 7, 2]"
2885,[6]
2897,"[7, 3, 34, 9]"
2898,"[6, 2, 48, 45, 23, 5, 12, 9, 100, 3, 209, 199, 80, 73, 185, 42, 17, 126, 241, 24]"
2900,[]
2902,"[150, 187]"
2904,"[151, 159, 182, 43, 29, 146, 2, 34, 226, 36, 88, 217, 199, 5]"
2910,"[222, 42, 169, 80, 19, 5, 6, 12, 2]"
2912,"[159, 140]"
2913,"[45, 6, 56, 5, 36]"
2915,"[80, 34, 25, 6, 2, 9, 3, 12, 5, 7]"
2917,"[159, 25, 36]"
2918,[]
2919,[27]
2920,[216]
2921,"[2, 36, 5, 51, 24, 17, 226, 43, 193, 71, 172, 12, 146, 159, 80, 9, 19, 72, 192, 204]"
2924,"[178, 19, 26, 34, 6, 5]"
2925,"[89, 45, 5]"
2926,"[88, 23, 5, 7, 12]"
2939,"[80, 121]"
2943,"[67, 83, 48, 22, 6, 7, 12, 2, 5]"
2947,"[206, 152, 17, 2]"
2954,"[80, 5, 48, 17, 34, 6, 12, 2, 9, 3, 67, 100, 20, 72, 38, 7, 26, 241, 147, 217]"
2955,"[21, 17, 12, 2, 5]"
2959,"[152, 6, 12, 7, 3]"
2963,"[104, 77, 6, 7]"
2964,"[73, 6, 5]"
2965,"[29, 152]"
2971,[34]
2974,"[21, 12]"
2975,[]
2977,"[50, 43, 40, 30, 126, 24, 36, 6, 3]"
2978,"[3, 80, 237, 36, 176, 148, 5, 67, 2, 151, 23, 7, 24]"
2980,[48]
2981,"[196, 52, 73, 242, 100, 2, 5]"
2985,"[104, 48, 241, 113, 73, 242, 32, 9, 7, 3]"
2987,"[119, 63, 204, 27]"
2988,"[113, 32, 23, 25, 7, 3]"
2990,"[24, 22, 12]"
2993,[106]
2996,"[113, 12]"
2998,[3]
3001,[]
3002,"[42, 175, 61, 147, 106, 139, 12, 6, 150, 17, 2, 123, 105]"
3004,"[19, 22, 5, 9, 7]"
3006,"[138, 94, 34, 2]"
3008,"[149, 238, 26, 89, 19, 25, 2, 6, 151, 5, 12]"
3009,[]
3013,[235]
3014,"[65, 3, 12]"
3015,[42]
3016,"[178, 93, 140, 73, 34]"
3017,[16]
3019,"[25, 6, 3]"
3023,"[27, 98, 23, 2, 21, 100, 5]"
3025,[12]
3026,[118]
3027,"[7, 3]"
3028,[12]
3029,"[94, 21, 2, 12]"
3030,[]
3035,"[17, 7, 12]"
3037,[]
3039,[9]
3040,[]
3041,[40]
3042,"[159, 151, 25, 216, 150, 36, 239, 224]"
3043,"[7, 3]"
3044,"[71, 52, 78, 12, 7]"
3045,"[206, 5, 3, 2, 9, 117, 17, 38, 184, 7]"
3046,"[100, 17, 7]"
3047,"[159, 27, 19, 32, 3, 100, 2, 5]"
3048,"[12, 100, 43, 27, 16, 7, 2, 126, 113, 78, 3, 48, 5, 22, 242, 106, 137, 199]"
3049,"[95, 7]"
3050,"[25, 7]"
3051,"[149, 217, 5]"
3052,"[230, 5]"
3054,"[36, 2, 3, 12, 7]"
3058,"[242, 5]"
3061,[]
3062,"[119, 217, 80]"
3065,"[119, 89, 45, 27, 106, 73, 34, 12, 5]"
3067,"[34, 6, 5]"
3068,"[113, 36, 100]"
3069,[80]
3071,[209]
3072,"[2, 110, 5, 19, 12, 237, 72, 9, 40, 173, 65, 34, 90]"
3073,"[19, 65, 23, 9, 3, 5, 7, 12]"
3074,"[80, 12]"
3075,"[42, 21, 6, 3, 7, 12]"
3077,"[84, 44, 207]"
3078,"[3, 7, 5, 22, 77, 36, 19, 12, 2, 169, 6, 9, 17, 65, 32, 126, 24, 43, 128, 30]"
3081,"[119, 26, 80, 32, 9, 12, 5, 7]"
3082,"[7, 9, 3]"
3084,"[63, 2, 12]"
3087,[12]
3088,"[128, 22, 17, 12]"
3089,"[32, 145, 17, 50]"
3090,"[6, 5, 175, 26, 119, 24, 7, 65, 3, 2, 17, 36, 56, 241, 166, 9, 12, 43, 16, 48]"
3091,[34]
3093,[]
3096,[]
3097,"[145, 71, 24, 20, 2, 5]"
3098,[12]
3101,[]
3104,"[126, 2, 12]"
3105,[25]
3106,"[19, 34, 12]"
3107,"[197, 12]"
3109,[]
3111,"[159, 182, 187, 44, 224]"
3112,"[3, 204]"
3113,[]
3115,[33]
3117,"[86, 16, 90, 63, 72, 38, 25, 17, 2, 12]"
3118,"[175, 235]"
3119,"[34, 5]"
3121,"[241, 21]"
3124,"[5, 12, 6, 2, 45, 26, 213, 7, 100, 3, 17, 23, 9, 56, 20, 48, 22, 63, 197, 131]"
3125,"[121, 105, 160, 42, 80, 22, 6]"
3126,"[235, 217]"
3128,[207]
3129,[20]
3133,"[36, 6, 7]"
3138,[]
3139,"[71, 147, 45, 17, 3, 5, 26, 2, 7, 23, 24, 36, 131, 12, 38, 20, 65, 21, 48, 72]"
3141,"[80, 27, 119, 229, 63, 226, 217, 2, 12, 45, 109, 100, 225, 152, 89, 72, 52, 93, 238, 6]"
3146,[195]
3147,"[199, 128]"
3150,[84]
3153,"[6, 12, 9, 2, 3, 100, 80, 7, 17, 71, 145, 5, 26, 21, 45, 30, 20, 24, 186, 169]"
3154,"[175, 42]"
3158,"[2, 72, 7, 16, 5]"
3159,"[2, 229, 171, 80, 128, 3, 5, 12, 45, 17, 100, 84, 44]"
3160,[]
3161,"[70, 77, 23, 34, 3, 17, 2, 12]"
3162,"[204, 29, 118]"
3164,"[22, 2, 7]"
3172,[7]
3174,"[5, 42, 6, 23, 2, 20, 24, 7, 48, 12, 131, 17, 3, 30, 26, 32, 9, 184, 213, 100]"
3180,"[21, 50, 69, 65, 7, 100, 17, 2, 3, 12]"
3181,[]
3182,[]
3185,"[48, 80, 5, 2, 26, 17, 7, 3, 36, 20, 104, 12, 6, 34, 93, 137, 9, 126, 119, 113]"
3186,"[89, 27]"
3191,"[36, 5, 12]"
3194,[97]
3198,"[45, 48, 26, 34, 7, 3]"
3200,"[2, 5, 146, 72, 34, 36, 9, 24, 61, 16, 12, 230, 50, 152, 19, 20, 139, 43, 80, 3]"
3201,[]
3202,"[44, 5, 48, 128, 6, 166, 2, 152, 100, 139, 150, 3]"
3204,"[27, 2, 52, 67, 12, 63, 100, 93, 45, 119, 6, 24, 72, 7, 3, 17, 26, 110, 38, 226]"
3205,[]
3207,"[160, 113, 3, 2]"
3208,[7]
3210,"[174, 29, 165, 80, 36, 21, 25, 6, 2]"
3211,"[205, 151]"
3212,[]
3214,[3]
3216,[]
3218,"[152, 27, 12, 2]"
3221,"[167, 148, 17, 3]"
3222,"[36, 223, 242, 172, 17, 209, 7]"
3224,[]
3226,"[241, 23, 9, 2, 7, 3]"
3227,"[21, 5, 7, 3]"
3230,"[187, 83, 242, 6, 21, 7, 12]"
3232,"[113, 7]"
3235,"[80, 2, 5, 72, 17, 12, 6, 93, 20, 100, 42, 67, 48, 126, 38, 52, 109, 63, 27, 7]"
3236,"[241, 2, 5, 7, 3]"
3237,"[167, 98, 26, 20, 6, 12]"
3239,[]
3240,[]
3241,[63]
3242,"[121, 26, 42, 2, 5, 12, 80, 6, 67, 100, 17, 20, 48, 126, 24, 145, 69, 7, 77, 72]"
3244,[104]
3245,[83]
3247,"[152, 24]"
3248,[]
3249,"[174, 118]"
3252,"[7, 3]"
3254,[3]
3255,"[226, 2, 27, 100, 223, 52, 148, 21, 80, 166, 126, 94, 199, 5]"
3257,[]
3259,[]
3261,[]
3263,"[147, 63, 95, 40, 24, 38, 7]"
3266,"[9, 7, 3]"
3267,"[185, 69]"
3268,[]
3272,[]
3275,"[7, 3]"
3277,[204]
3279,[106]
3280,[6]
3281,"[2, 12, 45, 80, 6, 72, 149, 5, 100, 20, 17, 48, 147, 146, 159, 229, 27, 128, 86, 63]"
3283,"[72, 106]"
3284,[172]
3285,[]
3287,"[42, 80, 6, 2, 12, 48, 225, 23, 17, 45, 5, 26, 67, 123, 100, 24, 238, 63, 105, 69]"
3289,[226]
3290,"[126, 9, 3]"
3291,"[95, 3, 2, 5, 7]"
3292,"[2, 72, 5, 20, 80, 12, 100, 48, 90, 7, 52, 3, 30, 211, 6, 24, 23, 17, 19, 225]"
3293,"[19, 65, 22, 3, 12, 2, 5]"
3294,"[2, 12]"
3296,"[128, 173]"
3297,[110]
3298,"[6, 5, 24, 23, 3, 216, 48, 67, 2, 73, 84, 172, 94, 9]"
3299,[]
3300,[3]
3303,"[145, 23, 24, 105, 123, 186, 69, 52, 175, 7, 32, 30, 184, 2, 12, 5, 3, 95, 222, 93]"
3304,[]
3307,[42]
3308,[]
3309,[]
3310,"[106, 56, 65, 100, 5]"
3311,"[6, 5, 12, 80, 17, 26, 2, 24, 20, 169, 7, 147, 67, 32, 9, 75, 100, 71, 23, 48]"
3314,"[5, 3]"
3315,"[71, 147, 42, 80, 17, 226, 145, 34, 137, 12, 235, 48, 24]"
3316,[204]
3317,"[106, 32, 24, 9, 7, 3]"
3319,"[17, 32, 5, 147, 3, 6, 2, 12, 93, 7, 26, 42, 100, 75, 67, 126, 45, 131, 23, 97]"
3320,"[43, 182, 3, 12, 38, 7, 5, 51, 56, 226, 9, 17, 22, 2, 98, 175, 32, 170, 224, 36]"
3322,"[128, 98]"
3323,[]
3324,"[241, 36]"
3325,[139]
3326,[]
3327,[]
3328,"[63, 83, 27, 80, 19, 6, 12]"
3329,[7]
3330,"[109, 147]"
3331,"[98, 73, 34]"
3332,"[98, 5]"
3336,"[90, 242, 5, 23, 12, 3, 2]"
3338,"[2, 5, 7, 3, 9, 17, 100, 80, 65, 12, 40, 36, 137, 30, 23, 48, 98, 32, 126, 34]"
3340,"[7, 3]"
3341,"[48, 126, 7, 23, 2, 9, 3, 5, 12]"
3344,"[175, 6, 97]"
3345,[]
3346,"[204, 174, 16, 72, 128, 19, 2, 5]"
3348,[174]
3349,[]
3350,"[175, 27, 2, 90]"
3351,"[78, 20, 34, 5]"
3352,[]
3353,[224]
3354,[]
3355,"[36, 17, 7, 12]"
3358,[71]
3359,[]
3360,[]
3361,[32]
3362,[]
3363,[145]
3364,"[169, 26, 17]"
3366,"[140, 48, 30, 38, 17, 12]"
3367,[]
3368,[]
3369,"[25, 113, 73, 19, 6, 7, 12]"
3370,"[24, 5, 26, 2, 100, 7, 45, 6, 42, 17, 12, 67, 23, 178, 21, 20, 187, 27, 30, 33]"
3371,[]
3372,"[90, 95, 65, 34, 3, 7]"
3373,"[2, 226, 52, 100, 109, 80, 21, 126, 7, 6, 119, 17, 12, 63, 121, 238, 67, 45, 5, 148]"
3375,"[72, 97, 213, 119, 94]"
3379,[26]
3380,"[80, 6, 241, 149, 17, 20, 42, 170, 95]"
3381,"[174, 230]"
3383,"[12, 5, 17, 89, 67, 6, 213, 2, 150, 38, 197, 169, 72, 241, 26, 147, 32, 52, 9, 166]"
3385,[]
3386,[]
3390,[]
3392,"[43, 51, 151]"
3393,[]
3394,[7]
3395,"[2, 80, 5, 3, 23, 27, 9, 6, 12, 61, 34, 65, 126, 17, 199, 63, 121, 24, 72, 212]"
3396,[209]
3398,[]
3400,"[3, 5, 7, 12, 36, 9, 2, 100, 32, 126, 24, 27, 30, 21, 6, 113, 242, 23, 235, 34]"
3401,"[160, 40, 26, 34, 6, 7, 12]"
3402,"[5, 2, 80, 34, 3, 9, 23, 48, 12, 65, 25, 17, 43, 20, 36, 88, 29, 106, 19, 148]"
3403,"[43, 128, 5]"
3406,[]
3407,"[217, 72]"
3408,[]
3410,[12]
3411,"[117, 34, 172, 24]"
3415,[]
3417,[]
3418,[]
3419,[12]
3420,[33]
3422,[]
3423,"[48, 126, 100, 5]"
3424,[]
3431,"[50, 186]"
3432,"[213, 71, 48, 6, 34, 3, 9, 12]"
3434,"[206, 80, 238, 217]"
3436,[]
3439,[]
3440,"[16, 72]"
3441,"[3, 7]"
3444,"[7, 3]"
3446,"[5, 2, 12, 20, 23, 17, 6, 48, 229, 67, 80, 3, 26, 38, 9, 27, 169, 24, 7, 25]"
3447,[5]
3451,"[195, 7]"
3453,"[159, 230, 29]"
3454,[]
3457,[]
3458,[9]
3461,"[240, 211, 84, 44]"
3462,"[61, 239]"
3463,"[12, 17, 5, 6, 150, 38, 48, 20, 32, 80, 123, 2, 34, 3, 23, 7, 26, 24, 22, 9]"
3465,[]
3471,"[137, 3, 9, 12, 5]"
3473,[]
3474,[]
3475,"[45, 73, 19, 126, 25, 7, 9, 3, 2, 12]"
3476,[174]
3477,"[38, 100, 7, 3]"
3478,"[29, 128, 192, 139]"
3479,[2]
3480,"[48, 19, 9, 12, 2, 7, 3]"
3482,"[44, 174, 195, 69, 169, 5, 9, 2]"
3485,"[118, 139, 73, 19]"
3486,[]
3489,"[21, 3, 7]"
3490,"[20, 17]"
3492,"[29, 19, 23, 5]"
3497,[145]
3498,"[147, 6, 3, 12, 2, 7, 5, 27, 26, 67, 45, 23, 9, 17, 80, 72, 42, 48, 36, 100]"
3499,"[20, 7]"
3501,[32]
3502,[12]
3503,"[5, 117, 3]"
3504,"[26, 9, 7]"
3506,[170]
3507,"[43, 3, 36]"
3508,"[29, 5, 2]"
3509,[]
3510,"[128, 27, 56, 24, 2, 5, 7, 12]"
3511,[6]
3513,"[174, 51, 43, 24, 73, 19, 34, 2, 5]"
3514,[7]
3515,[]
3517,"[121, 2, 170, 48]"
3521,[118]
3522,[24]
3523,"[26, 65, 6, 7]"
3525,"[128, 196, 7, 12]"
3526,"[150, 25]"
3527,"[32, 5]"
3530,"[67, 126, 2, 6, 5, 7, 3, 12]"
3532,[182]
3533,[]
3534,"[80, 48, 12, 6, 2, 5, 17, 67, 20, 77, 100, 24, 169, 7, 26, 38, 42, 147, 23, 241]"
3536,[]
3538,"[21, 6]"
3539,[]
3540,"[34, 9, 5]"
3541,"[126, 2, 3, 12]"
3543,[]
3545,"[80, 5, 147, 42, 100, 17, 2, 12, 6, 20, 48, 149, 38, 23, 9, 30, 67, 7, 93, 61]"
3547,"[6, 42, 48, 5]"
3550,[]
3552,[106]
3553,"[3, 32, 65, 23, 25, 36, 12, 2]"
3555,"[80, 48, 2, 5, 24, 238, 29, 9, 17, 12, 70, 230, 45, 171, 118, 100, 6, 25, 217, 182]"
3557,"[43, 30, 22, 21, 20, 7, 3, 12]"
3560,"[222, 151]"
3561,"[17, 5, 71, 69, 209, 83, 12, 20, 6, 3, 9, 63]"
3562,"[145, 72, 7]"
3563,"[137, 242, 126]"
3564,[235]
3565,[]
3566,[]
3567,"[93, 6, 12, 27, 67, 17, 2, 5, 26, 42, 100, 38, 7, 23, 9, 45, 48, 169, 20, 80]"
3571,"[213, 12, 150, 3, 48]"
3572,"[137, 5, 2, 12]"
3575,"[224, 48, 3, 12]"
3576,"[73, 26, 25, 100, 5, 7]"
3577,[]
3578,[71]
3579,"[2, 48, 5, 100, 126, 80, 9, 3, 239, 23, 30, 6, 242, 20, 36, 154, 25, 7, 165, 38]"
3581,"[93, 80, 2, 67, 12, 6, 17, 5, 100, 20, 109, 89, 97, 48, 63, 42, 7, 32, 52, 229]"
3582,[]
3583,"[7, 3]"
3584,"[24, 34, 2, 12]"
3585,[]
3586,"[29, 19, 36, 5]"
3588,"[149, 235, 170]"
3590,[109]
3591,[170]
3592,"[32, 25, 100]"
3593,"[6, 24, 12, 45, 169, 2, 7, 94, 126, 131]"
3596,[211]
3597,"[71, 26, 80, 2, 6, 17, 12, 5, 24, 145, 52, 7, 23, 20, 131, 9, 30, 42, 126, 3]"
3601,"[207, 44, 217]"
3602,"[84, 44]"
3604,"[211, 90, 224]"
3605,"[6, 12]"
3609,[]
3610,[36]
3612,[]
3615,[]
3616,"[211, 2]"
3617,[159]
3618,"[21, 3, 2, 7]"
3620,[145]
3621,"[80, 110, 33, 199]"
3624,"[137, 154, 80, 2]"
3625,[]
3626,"[43, 3, 20, 36, 17, 7]"
3627,"[5, 32, 43, 12, 80, 42, 169, 2, 17, 9, 24, 6, 36, 26, 69, 23, 45, 51, 30, 34]"
3628,[204]
3629,"[152, 2, 84, 44]"
3635,"[138, 88, 24, 32, 20, 25, 12, 2, 5]"
3638,"[2, 12]"
3643,[159]
3645,[12]
3646,[]
3648,"[3, 7]"
3650,[]
3652,"[119, 126, 20, 100, 6, 2, 12]"
3657,"[121, 176]"
3660,"[69, 42, 38, 6, 2, 3, 12]"
3663,"[2, 5, 195, 80, 225, 17, 12, 211, 42, 89, 23, 145, 52, 9, 175, 19, 48, 90, 3]"
3664,"[171, 30, 3, 12]"
3665,"[42, 40, 7, 23, 25, 3, 9]"
3666,[]
3667,[]
3668,"[5, 2, 61, 17, 9, 90, 43, 44, 34, 19, 80, 199, 98, 3, 12, 23, 20, 88, 159, 36]"
3669,[42]
3670,[]
3671,"[174, 69, 30, 19, 38, 25, 36, 5, 3, 7]"
3672,"[6, 3]"
3673,[]
3674,[]
3677,[]
3678,[239]
3679,"[12, 7, 48, 5, 100, 32, 3, 2, 45, 20, 30, 6, 9, 38, 94, 117, 24, 34, 126, 25]"
3680,[]
3681,[151]
3686,[44]
3687,"[80, 2, 5, 6, 12, 17, 45, 48, 67, 100, 9, 97, 42, 26, 20, 23, 7, 241, 147, 30]"
3693,"[204, 128]"
3696,[]
3697,"[178, 98, 131, 126, 25, 36, 5, 7, 3]"
3698,[3]
